SurveyVersion,QuestionNum,ByWho,LastClick,IsSingleClick,DecisionTime,OverallSurveyDT,ClickCount,ConfidenceLevel,IsExp,Browser,OS,Age,Education,EngProf,Major,MIDT,MICL,ISDT,ISCL,MEDT,MECL,ESDT,ESCL,ConfidenceLevel_Dec,NoCY,NoCN,TimeDiff_FCnLC,DecisionTimeFract,ExplanationsLen,ExplanationsLen_scaled,DecisionTimeFract_scaled,Diff_CAns,ResolutionLen,Majority,SurveyAnswer,ActualAnswer,Starnie,Santos,D3L
1,7,1_4,0.006282453,0,0.006305191,0.001120682,0.333333333,0.86,1,0,1,2,2,3,5,71.240875,85.375,0.300982138,0.681818182,70.9266875,74.1875,0.260571329,0.745454545,0.86,2,2,72.193,0.072752863,95,0.068584071,0.10919328,0,1,0,0,0,0,0,0.166129557
1,7,1_5,0.004646545,1,0.004777644,0.001362448,0,0.8,1,2,5,1,1,5,4,57.2835,78.125,0.516056686,0.6,70.9266875,74.1875,0.184588538,0.636363636,0.8,1,2,0,0.046775,103,0.074483776,0.070197742,1,2,0,1,0,0,0,0.166129557
1,7,1_6,0.002106516,1,0.002142534,0.00112446,0,0.52,1,2,5,2,3,5,5,34.527,75.25,0.20213661,0.02173913,70.9266875,74.1875,0.053513642,0.127272727,0.52,1,3,0,0.025241675,91,0.065634218,0.037873928,2,3,0,0,0,0,0,0.166129557
1,7,1_7,0.003002347,1,0.00314058,0.005796069,0,0.98,1,5,5,1,3,3,5,171.32225,97.125,0,0.777777778,70.9266875,74.1875,0.103158175,0.963636364,0.98,2,4,0,0.008075824,125,0.090707965,0.012106159,2,2,0,0,0,0,0,0.166129557
1,7,1_8,0.005362925,0,0.00535981,0.001206308,0.133333333,1,1,0,1,1,2,4,4,50.990875,94,0.824271534,1,70.9266875,74.1875,0.213546461,1,1,4,4,62.436,0.058202509,59,0.042035398,0.08735165,0,1,0,0,0,0,0,0.166129557
1,7,1_9,0.005942979,1,0.006681886,0.000920471,0,0.81,1,2,5,1,1,5,5,48.124875,70.375,0.696460624,1,70.9266875,74.1875,0.279308808,0.654545455,0.81,4,3,0,0.090825647,66,0.04719764,0.136322453,-1,3,0,0,0,0,0,0.166129557
1,7,1_10,0.000804472,0,0.001066704,0.000318576,0.022222222,0.45,1,1,3,1,1,5,5,24.90975,59.5,0.010071245,0,70.9266875,74.1875,0,0,0.45,2,4,8.883,0.033284672,18,0.01179941,0.049947323,2,2,0,0,0,0,0,0.166129557
1,7,1_11,0.002421288,1,0.002473514,0.001536216,0,1,1,5,5,1,2,3,3,47.134125,96.25,0.030254265,1,70.9266875,74.1875,0.069977135,1,1,3,3,0,0.022120464,169,0.123156342,0.033188659,0,2,0,0,0,0,0,0.166129557
1,7,1_12,0.002138086,1,0.00296408,0.005735627,0,0.8,1,4,5,1,2,5,4,160.917375,75,0.024180556,1,70.9266875,74.1875,0.094378756,0.636363636,0.8,2,3,0,0.0077108,48,0.033923304,0.011558219,1,2,0,0,0,0,0,0.166129557
1,7,1_13,0.001401944,1,0.001542283,1,0,0.83,0,2,5,2,3,4,5,1514.79825,95.125,0.000889947,0,70.9266875,74.1875,0.02365612,0.690909091,0.83,3,3,0,2.44E-05,3,0.000737463,2.01E-05,0,3,0,0,0,0,0,0.166129557
1,7,1_14,0.00194666,1,0.002132989,0.000697593,0,0.6,0,5,5,1,2,3,3,31.403,63.5,0.162486916,0.1875,70.9266875,74.1875,0.053038854,0.272727273,0.6,4,2,0,0.037099719,3,0.000737463,0.055674115,-2,3,0,0,0,0,0,0.166129557
1,7,1_15,0.008985604,1,0.009101562,0.001696134,0,0.5,1,2,3,1,1,5,5,57.06425,82.5,1,0,70.9266875,74.1875,0.399667648,0.090909091,0.5,4,2,0,0.072852492,143,0.103982301,0.109342834,-2,3,0,1,0,0,0,0.166129557
1,7,1_16,0.021084591,1,0.021170554,0.002066337,0,0.5,0,2,5,1,3,4,4,161.215625,83.625,0.445648882,0,70.9266875,74.1875,1,0.090909091,0.5,1,4,0,0.141071151,3,0.000737463,0.211746304,3,2,0,0,0,0,0,0.166129557
1,8,1_1,0.007092285,1,0.007711917,0.003642847,0,0.6,1,1,3,2,3,5,5,129.886625,72.375,0.284769459,0.243902439,65.0328125,76.75,0.262597497,0.2,0.6,2,3,0,0.030496886,284,0.207964602,0.04576256,1,2,0,0,0,0,0,0.2
1,8,1_2,0.001595211,0,0.001520597,0.000776923,0.155555556,0.9,1,1,3,1,2,5,4,25.0235,88.125,0.240159053,0.6,65.0328125,76.75,0.001977253,0.8,0.9,4,3,18.683,0.024646452,83,0.059734513,0.036980435,-1,2,0,0,0,0,0,0.2
1,8,1_3,0.02504641,0,0.025229722,0.00118742,0.044444444,0.69,0,2,5,2,2,4,5,81.550375,81.875,1,0.205128205,65.0328125,76.75,1,0.38,0.69,3,3,290.291,0.274538601,3,0.000737463,0.412095158,0,2,0,0,0,0,0,0.2
1,8,1_4,0.003836965,0,0.00385127,0.001120682,0.133333333,0.97,1,0,1,2,2,3,5,71.240875,85.375,0.103286385,0.931818182,65.0328125,76.75,0.100085646,0.94,0.97,2,2,12.294,0.044787214,2,0,0.067213863,0,1,0,1,0,0,0,0.2
1,8,1_5,0.004677193,1,0.004786184,0.001362448,0,0.5,1,2,5,1,1,5,4,57.2835,78.125,0.519372034,0,65.0328125,76.75,0.139440378,0,0.5,1,2,0,0.046857258,57,0.040560472,0.07032122,1,2,0,0,0,0,0,0.2
1,8,1_6,0.002205997,1,0.003589283,0.00112446,0,0.97,1,2,5,2,3,5,5,34.527,75.25,0.642691415,1,65.0328125,76.75,0.089057439,0.94,0.97,1,3,0,0.041682207,71,0.050884956,0.062552918,2,3,0,0,0,0,0,0.2
1,8,1_7,0.005918276,1,0.006016494,0.005796069,0,1,1,5,5,1,3,3,5,171.32225,97.125,0.061742332,1,65.0328125,76.75,0.191229597,1,1,2,4,0,0.015290275,289,0.211651917,0.022935818,2,2,0,0,0,0,0,0.2
1,8,1_8,0.003664716,0,0.003702651,0.001206308,0.133333333,0.52,1,0,1,1,2,4,4,50.990875,94,0.401771801,0,65.0328125,76.75,0.093829632,0.04,0.52,4,4,41.992,0.040467742,55,0.039085546,0.060729876,0,1,0,0,0,0,0,0.2
1,8,1_9,0.002478062,1,0.002519899,0.000920471,0,0.71,1,2,5,1,1,5,5,48.124875,70.375,0.068120339,0.5,65.0328125,76.75,0.044042336,0.42,0.71,4,3,0,0.034911136,90,0.064896755,0.052388819,-1,3,0,1,0,0,0,0.2
1,8,1_10,0.005049493,1,0.005510857,0.000318576,0,0.51,1,1,3,1,1,5,5,24.90975,59.5,1,0.109090909,65.0328125,76.75,0.169945053,0.02,0.51,2,4,0,0.162428224,26,0.017699115,0.243805545,2,2,0,0,0,0,0,0.2
1,8,1_11,0.003051083,1,0.003121741,0.001536216,0,1,1,5,5,1,2,3,3,47.134125,96.25,0.134078961,1,65.0328125,76.75,0.069376549,1,1,3,3,0,0.027738752,69,0.049410029,0.041622307,0,2,0,1,0,0,0,0.2
1,8,1_12,0.001379418,1,0.001473625,0.005735627,0,0.8,1,4,5,1,2,5,4,160.917375,75,0,1,65.0328125,76.75,0,0.6,0.8,2,3,0,0.0039338,155,0.112831858,0.00588854,1,2,0,0,0,0,0,0.2
1,8,1_13,0.001935858,1,0.002048256,1,0,0.88,0,2,5,2,3,4,5,1514.79825,95.125,0.001396251,0.294117647,65.0328125,76.75,0.024188745,0.76,0.88,3,3,0,3.20E-05,3,0.000737463,3.15E-05,0,3,0,0,0,0,0,0.2
1,8,1_14,0.001845253,1,0.002174602,0.000697593,0,0.73,0,5,5,1,2,3,3,31.403,63.5,0.173325192,1,65.0328125,76.75,0.029507238,0.46,0.73,4,2,0,0.037797753,3,0.000737463,0.056721938,-2,3,0,1,0,0,0,0.2
1,8,1_15,0.003973207,0,0.004544795,0.001696134,0.022222222,0.5,1,2,3,1,1,5,5,57.06425,82.5,0.401023553,0,65.0328125,76.75,0.129279201,0,0.5,4,2,3.317,0.03669103,57,0.040560472,0.055060629,-2,3,0,0,0,0,0,0.2
1,8,1_16,0.008000676,1,0.008060647,0.002066337,0,1,1,2,5,1,3,4,4,161.215625,83.625,0.125227154,1,65.0328125,76.75,0.277277101,1,1,1,4,0,0.054036131,53,0.037610619,0.081097473,3,2,0,0,0,0,0,0.2
2,1,2_1,0.00136535,1,0.001387971,0.001741465,0,0.9,1,5,5,2,2,5,5,68.437,88.125,0,1,43.93146154,75.30769231,0,1,0.9,2,2,0,0.011367294,244,0.178466077,0.017047005,0,2,0,1,1,0.67066133,0,0.156640625
2,1,2_2,0.00344775,0,0.003442255,0.003698252,0.177777778,0.7,1,0.5,1,1,2,2,5,57.548,77.875,0.150439846,0,43.93146154,75.30769231,0.318918006,0.6,0.7,2,4,28.389,0.013587076,50,0.03539823,0.020379134,2,1,0,0,1,0.67066133,0,0.156640626
2,1,2_3,0.001740497,0,0.001853335,0.000820994,0.088888889,0.4,1,2,3,1,2,5,4,31.8755,71.75,0.182103506,0.259259259,43.93146154,75.30769231,0.07224562,0,0.4,4,2,18.672,0.028487654,221,0.161504425,0.042746489,-2,2,0,1,1,0.67066133,0,0.156640627
2,1,2_4,0.00230037,1,0.002334189,0.000633374,0,0.61,1,1,3,1,2,2,4,36.466375,80.5,0.100682594,0,43.93146154,75.30769231,0.14689596,0.42,0.61,2,3,0,0.043597579,107,0.077433628,0.065428095,1,3,0,0,1,0.67066133,0,0.156640628
2,1,2_5,0.004415595,1,0.004472286,0.001736428,0,0.8,1,2,5,1,2,3,5,103.976875,59,0.076335153,0.967741935,43.93146154,75.30769231,0.478825456,0.8,0.8,2,3,0,0.035363696,33,0.022861357,0.053068159,1,2,0,0,1,0.67066133,0,0.156640629
2,1,2_6,0.003186403,1,0.003223221,0.00103002,0,0.6,1,2,3,1,1,4,4,53.255875,62.5,0.066155613,0.571428571,43.93146154,75.30769231,0.28491395,0.4,0.6,4,1,0,0.040405738,162,0.1179941,0.060636801,-3,2,0,1,1,0.67066133,0,0.15664063
2,1,2_7,0.006009969,0,0.006010549,0.001181124,0.066666667,0.9,1,2,5,1,3,3,4,38.76625,89.625,1,0.6,43.93146154,75.30769231,0.717633754,1,0.9,2,1,56.032,0.066355839,440,0.32300885,0.099590667,-1,3,0,0,1,0.67066133,0,0.156640631
2,1,2_8,0.001427651,1,0.001433603,0.000764331,0,0.9,1,2,3,1,2,5,5,36.882625,59.5,0.042217967,1,43.93146154,75.30769231,0.007084178,1,0.9,3,3,0,0.023610458,140,0.101769912,0.035425297,0,2,0,1,1,0.67066133,0,0.156640632
2,1,2_9,0.003344166,1,0.00370173,0.000896546,0,0.71,1,2,3,2,3,4,5,27.13175,74.5,1,0.304347826,43.93146154,75.30769231,0.359200333,0.62,0.71,3,2,0,0.051897701,34,0.02359882,0.077887462,-1,2,0,1,1,0.67066133,0,0.156640633
2,1,2_10,0.002028891,1,0.0022765,0.001206308,0,0.82,0,2,3,2,2,4,5,69.041,94.125,0.139737168,0.379310345,43.93146154,75.30769231,0.137939999,0.84,0.82,2,3,0,0.025205197,3,0.000737463,0.037819171,1,2,0,1,1,0.67066133,0,0.156640634
2,1,2_11,0.007836884,1,0.007829388,0.001876199,0,0.8,1,5,5,2,3,4,3,79.985625,83.75,0.577917232,0,43.93146154,75.30769231,1,0.8,0.8,1,2,0,0.057311286,39,0.027286136,0.08601383,1,3,0,0,1,0.67066133,0,0.156640635
2,1,2_12,0.001732207,1,0.001767513,0.000679965,0,0.75,0,2,5,1,3,4,4,56.390125,65.625,0.037390374,0.734375,43.93146154,75.30769231,0.058922165,0.7,0.75,2,1,0,0.031590258,3,0.000737463,0.047403827,-1,2,0,0,1,0.67066133,0,0.156640636
2,1,2_13,0.007071015,0,0.007062517,0.001322153,0.022222222,0.9,1,2,5,2,3,3,4,56.4565,91.625,1,0,43.93146154,75.30769231,0.88094681,1,0.9,2,2,54.384,0.070604305,473,0.347345133,0.105968065,0,3,0,0,1,0.67066133,0,0.156640637
2,2,2_1,0.003953277,1,0.004328607,0.001741465,0,0.9,1,5,5,2,2,5,5,68.437,88.125,0.357964796,1,61.01969231,76,0.219220188,0.875,0.9,2,2,0,0.034158339,290,0.212389381,0.05125879,0,2,1,0,1,0.677153826,0,0.179882813
2,2,2_2,0.000915342,0,0.00085914,0.003698252,0.155555556,0.96,1,0.5,1,1,2,2,5,57.548,77.875,0,1,61.01969231,76,0,0.95,0.96,2,4,9.964,0.003619063,39,0.027286136,0.005416086,2,1,1,1,1,0.677153826,0,0.179882813
2,2,2_3,0.002343328,0,0.003904354,0.000820994,0.133333333,0.73,1,2,3,1,2,5,4,31.8755,71.75,1,0.666666667,61.01969231,76,0.192413501,0.6625,0.73,4,2,8.432,0.05872963,114,0.08259587,0.088142914,-2,2,1,1,1,0.677153826,0,0.179882813
2,2,2_4,0.003979822,0,0.004981691,0.000633374,0.044444444,0.8,1,1,3,1,2,2,4,36.466375,80.5,1,0.487179487,61.01969231,76,0.260485663,0.75,0.8,2,3,30.675,0.091434191,33,0.022861357,0.137235942,1,3,1,1,1,0.677153826,0,0.179882813
2,2,2_5,0.008851455,1,0.016685542,0.001736428,0,0.81,1,2,5,1,2,3,5,103.976875,59,1,1,61.01969231,76,1,0.7625,0.81,2,3,0,0.130267404,44,0.030973451,0.19552873,1,2,1,1,1,0.677153826,0,0.179882813
2,2,2_6,0.005345507,1,0.005538571,0.00103002,0,0.2,1,2,3,1,1,4,4,53.255875,62.5,1,0,61.01969231,76,0.295672416,0,0.2,4,1,0,0.06873873,155,0.112831858,0.103167639,-3,2,1,1,1,0.677153826,0,0.179882813
2,2,2_7,0.002456542,0,0.002456266,0.001181124,0.022222222,1,1,2,5,1,3,3,4,38.76625,89.625,0.177022547,1,61.01969231,76,0.100915247,1,1,2,1,25.487,0.027624088,357,0.26179941,0.041450184,-1,3,1,1,1,0.677153826,0,0.179882813
2,2,2_8,0.001649139,1,0.002350014,0.000764331,0,0.65,1,2,3,1,2,5,5,36.882625,59.5,0.178322722,0.545454545,61.01969231,76,0.094201672,0.5625,0.65,3,3,0,0.037917647,189,0.137905605,0.056901912,0,2,1,1,1,0.677153826,0,0.179882813
2,2,2_9,0.001212863,0,0.001323332,0.000896546,0.022222222,0.83,1,2,3,2,3,4,5,27.13175,74.5,0.118209474,0.826086957,61.01969231,76,0.02933023,0.7875,0.83,3,2,1.417,0.019247126,43,0.030235988,0.028875473,-1,2,1,0,1,0.677153826,0,0.179882813
2,2,2_10,0.008776677,0,0.008785821,0.001206308,0.066666667,1,1,2,3,2,2,4,5,69.041,94.125,0.837597171,1,61.01969231,76,0.500851762,1,1,2,3,75.702,0.094867384,237,0.173303835,0.14238953,1,2,1,1,1,0.677153826,0,0.179882813
2,2,2_11,0.006805733,0,0.006817778,0.001876199,0.022222222,0.8,1,5,5,2,3,4,3,79.985625,83.75,0.450916086,0,61.01969231,76,0.376499841,0.75,0.8,1,2,11.352,0.049979976,49,0.034660767,0.075008752,1,3,1,0,1,0.677153826,0,0.179882814
2,2,2_12,0.003440549,1,0.003542394,0.000679965,0,0.28,0,2,5,1,3,4,4,56.390125,65.625,0.218763636,0,61.01969231,76,0.169542906,0.1,0.28,2,1,0,0.061959885,3,0.000737463,0.092991872,-1,2,1,0,1,0.677153826,0,0.179882814
2,2,2_13,0.003794593,0,0.00382163,0.001322153,0.022222222,0.92,1,2,5,2,3,3,4,56.4565,91.625,0.341280781,0.666666667,61.01969231,76,0.187186541,0.9,0.92,2,2,33.645,0.038562086,245,0.17920354,0.057869284,0,3,1,1,1,0.677153826,0,0.179882814
2,3,2_1,0.002221908,1,0.002235138,0.001741465,0,0.8,1,5,5,2,2,5,5,68.437,88.125,0.103125987,0,41.77069231,74.15384615,0.087387816,0.789473684,0.8,2,2,0,0.01793316,124,0.089970501,0.02690307,0,2,1,1,0,0,0,0.166129557
2,3,2_2,0.001727853,0,0.001688138,0.003698252,0.088888889,0.81,1,0.5,1,1,2,2,5,57.548,77.875,0.048280604,0.423076923,41.77069231,74.15384615,0.049511839,0.807017544,0.81,2,4,15.526,0.006818094,30,0.020648968,0.010218171,2,1,1,0,0,0,0,0.166129557
2,3,2_3,0.00268096,0,0.002740859,0.000820994,0.266666667,0.77,1,2,3,1,2,5,4,31.8755,71.75,0.536026711,0.716049383,41.77069231,74.15384615,0.122405556,0.736842105,0.77,4,2,27.41,0.041574074,77,0.055309735,0.062390599,-2,2,1,1,0,0,0,0.166129557
2,3,2_4,0.00206113,0,0.002442869,0.000633374,0.088888889,0.8,1,1,3,1,2,2,4,36.466375,80.5,0.137599545,0.487179487,41.77069231,74.15384615,0.101771759,0.789473684,0.8,2,3,20.378,0.045561271,55,0.039085546,0.068375805,1,3,1,0,0,0,0,0.166129557
2,3,2_5,0.01538169,1,0.015414959,0.001736428,0,0.51,1,2,5,1,2,3,5,103.976875,59,0.903908259,0.032258065,41.77069231,74.15384615,1,0.280701754,0.51,2,3,0,0.120394275,72,0.051622419,0.180708112,1,2,1,0,0,0,0,0.166129557
2,3,2_6,0.00300779,1,0.003069913,0.00103002,0,0.9,1,2,3,1,1,4,4,53.255875,62.5,0.004322572,1,41.77069231,74.15384615,0.145190279,0.964912281,0.9,4,1,0,0.038529713,240,0.175516224,0.057820689,-3,2,1,1,0,0,0,0.166129557
2,3,2_7,0.002839476,0,0.002821072,0.001181124,0.022222222,0.8,1,2,5,1,3,3,4,38.76625,89.625,0.261491635,0.2,41.77069231,74.15384615,0.127959695,0.789473684,0.8,2,1,31.527,0.031599453,466,0.342182891,0.04741763,-1,3,1,1,0,0,0,0.166129557
2,3,2_8,0.001266037,1,0.002413648,0.000764331,0,0.35,1,2,3,1,2,5,5,36.882625,59.5,0.187773577,0,41.77069231,74.15384615,0.099748382,0,0.35,3,3,0,0.038911111,121,0.087758112,0.058393208,0,2,1,1,0,0,0,0.166129557
2,3,2_9,0.000935522,0,0.001004493,0.000896546,0.044444444,0.87,1,2,3,2,3,4,5,27.13175,74.5,0,1,41.77069231,74.15384615,0.002174115,0.912280702,0.87,3,2,0,0.014870115,45,0.031710914,0.022305113,-1,2,1,1,0,0,0,0.166129557
2,3,2_10,0.000955954,1,0.000973095,0.001206308,0,0.71,1,2,3,2,2,4,5,69.041,94.125,0,0,41.77069231,74.15384615,0,0.631578947,0.71,2,3,0,0.011256272,105,0.075958702,0.01688035,1,2,1,1,0,0,0,0.166129557
2,3,2_11,0.006063813,1,0.006094781,0.001876199,0,0.8,1,5,5,2,3,4,3,79.985625,83.75,0.360148424,0,41.77069231,74.15384615,0.35464159,0.789473684,0.8,1,2,0,0.044740291,98,0.07079646,0.067143428,1,3,1,0,0,0,0,0.166129557
2,3,2_12,0.001317033,1,0.001401619,0.000679965,0,0.6,0,2,5,1,3,4,4,56.390125,65.625,0,0.5,41.77069231,74.15384615,0.029672317,0.438596491,0.6,2,1,0,0.025329513,3,0.000737463,0.038005783,-1,2,1,1,0,0,0,0.166129557
2,3,2_13,0.002060377,0,0.002142534,0.001322153,0.022222222,0.92,1,2,5,2,3,3,4,56.4565,91.625,0,0.666666667,41.77069231,74.15384615,0.080975627,1,0.92,2,2,12.845,0.021961093,170,0.123893805,0.032949425,0,3,1,1,0,0,0,0.166129557
2,4,2_1,0.005142777,1,0.005190343,0.001741465,0,0.9,1,5,5,2,2,5,5,68.437,88.125,0.462864248,1,52.18476923,76.53846154,0.521315418,0.833333333,0.9,2,2,0,0.040837119,315,0.230825959,0.06128435,0,2,0,0,0,0,0,0.2
2,4,2_2,0.001036846,0,0.001015964,0.003698252,0.088888889,0.7,1,0.5,1,1,2,2,5,57.548,77.875,0.009133378,0,52.18476923,76.53846154,0,0.5,0.7,2,4,11.523,0.004224233,30,0.020648968,0.00632451,2,1,0,0,0,0,0,0.2
2,4,2_3,0.001265032,0,0.001427993,0.000820994,0.044444444,1,1,2,3,1,2,5,4,31.8755,71.75,0.012487479,1,52.18476923,76.53846154,0.051456057,1,1,4,2,12.711,0.022216049,117,0.08480826,0.033332142,-2,2,0,0,0,0,0,0.2
2,4,2_4,0.001402446,1,0.002941641,0.000633374,0,0.9,1,1,3,1,2,2,4,36.466375,80.5,0.307025028,0.743589744,52.18476923,76.53846154,0.240487269,0.833333333,0.9,2,3,0,0.054573374,62,0.044247788,0.081903931,1,3,0,0,0,0,0,0.2
2,4,2_5,0.008878335,1,0.00902336,0.001736428,0,0.5,1,2,5,1,2,3,5,103.976875,59,0.420524056,0,52.18476923,76.53846154,1,0.166666667,0.5,2,3,0,0.070728042,24,0.016224189,0.106153808,1,2,0,0,0,0,0,0.2
2,4,2_6,0.003915846,1,0.004992157,0.00103002,0,0.4,1,2,3,1,1,4,4,53.255875,62.5,0.779616372,0.285714286,52.18476923,76.53846154,0.496565065,0,0.4,4,1,0,0.062052254,98,0.07079646,0.093130527,-3,2,0,0,0,0,0,0.2
2,4,2_7,0.002813936,0,0.00281161,0.001181124,0.111111111,1,1,2,5,1,3,3,4,38.76625,89.625,0.259300905,1,52.18476923,76.53846154,0.224248445,1,1,2,1,30.951,0.03149635,484,0.355457227,0.047262862,-1,3,0,1,0,0,0,0.2
2,4,2_8,0.001786469,1,0.00223204,0.000764331,0,0.4,1,2,3,1,2,5,5,36.882625,59.5,0.160801333,0.090909091,52.18476923,76.53846154,0.151869086,0,0.4,3,3,0,0.036075817,179,0.130530973,0.054137129,0,2,0,0,0,0,0,0.2
2,4,2_9,0.002293169,0,0.00230907,0.000896546,0.088888889,0.72,1,2,3,2,3,4,5,27.13175,74.5,0.483671696,0.347826087,52.18476923,76.53846154,0.161488995,0.533333333,0.72,3,2,26.074,0.03277931,27,0.018436578,0.049188722,-1,2,0,0,0,0,0,0.2
2,4,2_10,0.007833116,0,0.007873932,0.001206308,0.088888889,1,1,2,3,2,2,4,5,69.041,94.125,0.739834114,1,52.18476923,76.53846154,0.856454227,1,1,2,3,85.709,0.085108423,258,0.18879056,0.127740291,1,2,0,0,0,0,0,0.2
2,4,2_11,0.00329049,1,0.005282947,0.001876199,0,0.8,1,5,5,2,3,4,3,79.985625,83.75,0.258227955,0,52.18476923,76.53846154,0.532880222,0.666666667,0.8,1,2,0,0.038856796,36,0.025073746,0.058311675,1,3,0,0,0,0,0,0.2
2,4,2_12,0.00509714,1,0.005469411,0.000679965,0,0.71,0,2,5,1,3,4,4,56.390125,65.625,0.415683422,0.671875,52.18476923,76.53846154,0.556166675,0.516666667,0.71,2,1,0,0.094932665,3,0.000737463,0.142487524,-1,2,0,0,0,0,0,0.2
2,4,2_13,0.00445445,0,0.005208093,0.001322153,0.022222222,0.92,1,2,5,2,3,3,4,56.4565,91.625,0.623083338,0.666666667,52.18476923,76.53846154,0.52353218,0.866666667,0.92,2,2,43.402,0.052269868,187,0.136430678,0.078446123,0,3,0,0,0,0,0,0.2
2,5,2_1,0.009584415,0,0.009602846,0.001741465,0.044444444,0.9,1,5,5,2,2,5,5,68.437,88.125,1,1,48.14315385,78.84615385,1,0.8,0.9,2,2,95.515,0.075035691,189,0.137905605,0.112620048,0,2,1,0,1,0.73828429,0.016891,0.170675998
2,5,2_2,0.001889551,0,0.001879877,0.003698252,0.044444444,0.79,0,0.5,1,1,2,2,5,57.548,77.875,0.059447414,0.346153846,48.14315385,78.84615385,0.057892264,0.58,0.79,2,4,22.165,0.007557997,3,0.000737463,0.011328845,2,1,1,1,1,0.73828429,0.016892,0.170675998
2,5,2_3,0.002494559,0,0.003342534,0.000820994,0.4,0.85,1,2,3,1,2,5,4,31.8755,71.75,0.775959933,0.814814815,48.14315385,78.84615385,0.23631851,0.7,0.85,4,2,25.618,0.050445679,42,0.029498525,0.075707822,-2,2,1,1,1,0.73828429,0.016893,0.170675998
2,5,2_4,0.002618324,0,0.002800725,0.000633374,0.044444444,0.7,1,1,3,1,2,2,4,36.466375,80.5,0.259158134,0.230769231,48.14315385,78.84615385,0.170224501,0.4,0.7,2,3,8.582,0.052027231,92,0.066371681,0.078081901,1,3,1,1,1,0.73828429,0.016894,0.170675998
2,5,2_5,0.001713701,0,0.003462936,0.001736428,0.022222222,0.5,1,2,5,1,2,3,5,103.976875,59,0,0,48.14315385,78.84615385,0.251006067,0,0.5,2,3,10.425,0.027520494,95,0.068584071,0.041294679,1,2,1,1,1,0.73828429,0.016895,0.170675998
2,5,2_6,0.004677444,1,0.004722299,0.00103002,0,0.8,1,2,3,1,1,4,4,53.255875,62.5,0.670775361,0.857142857,48.14315385,78.84615385,0.404633015,0.6,0.8,4,1,0,0.05875,135,0.098082596,0.088173492,-3,2,1,1,1,0.73828429,0.016896,0.170675998
2,5,2_7,0.004732795,0,0.004721462,0.001181124,0.022222222,0.75,1,2,5,1,3,3,4,38.76625,89.625,0.701518001,0,48.14315385,78.84615385,0.404530877,0.5,0.75,2,1,27.615,0.052308394,501,0.3679941,0.078503956,-1,3,1,1,1,0.73828429,0.016897,0.170675998
2,5,2_8,0.000873724,1,0.001405303,0.000764331,0,0.66,1,2,3,1,2,5,5,36.882625,59.5,0.038014823,0.563636364,48.14315385,78.84615385,0,0.32,0.66,3,3,0,0.023168627,65,0.046460177,0.034762063,0,2,1,1,1,0.73828429,0.016898,0.170675998
2,5,2_9,0.002298947,0,0.002329668,0.000896546,0.044444444,0.67,1,2,3,2,3,4,5,27.13175,74.5,0.491308127,0.130434783,48.14315385,78.84615385,0.11276122,0.34,0.67,3,2,7.392,0.033062069,87,0.062684366,0.049613173,-1,2,1,1,1,0.73828429,0.016899,0.170675998
2,5,2_10,0.004868786,0,0.004892604,0.001206308,0.066666667,1,1,2,3,2,2,4,5,69.041,94.125,0.420207896,1,48.14315385,78.84615385,0.425408044,1,1,2,3,47.324,0.053202509,492,0.361356932,0.079846117,1,2,1,0,1,0.73828429,0.0169,0.170675998
2,5,2_11,0.00316639,0,0.003881998,0.001876199,0.022222222,0.9,1,5,5,2,3,4,3,79.985625,83.75,0.082347871,1,48.14315385,78.84615385,0.30212653,0.8,0.9,1,2,25.801,0.028703883,174,0.126843658,0.043071072,1,3,1,1,1,0.73828429,0.016901,0.170675998
2,5,2_12,0.001108107,1,0.001635975,0.000679965,0,0.8,0,2,5,1,3,4,4,56.390125,65.625,0.023948663,0.8125,48.14315385,78.84615385,0.028139236,0.6,0.8,2,1,0,0.029339542,3,0.000737463,0.044025263,-1,2,1,1,1,0.73828429,0.016902,0.170675998
2,5,2_13,0.006678032,0,0.006701144,0.001322153,0.022222222,0.93,1,2,5,2,3,3,4,56.4565,91.625,0.926549923,1,48.14315385,78.84615385,0.646027823,0.86,0.93,2,2,68.105,0.067031457,130,0.09439528,0.100604841,0,3,1,0,1,0.73828429,0.016903,0.170675998
2,6,2_1,0.008920372,0,0.009027463,0.001741465,0.088888889,0.85,1,5,5,2,2,5,5,68.437,88.125,0.929958313,0.5,72.476,76.15384615,0.428934886,0.814814815,0.85,2,2,87.912,0.070576249,100,0.072271386,0.105925951,0,2,0,1,1,0,0,0.2
2,6,2_2,0.017690182,0,0.018029555,0.003698252,0.333333333,0.77,0,0.5,1,1,2,2,5,57.548,77.875,1,0.269230769,72.476,76.15384615,1,0.716049383,0.77,2,4,210.354,0.069878191,3,0.000737463,0.104878091,2,1,0,0,1,0,0,0.2
2,6,2_3,0.002499583,1,0.003591794,0.000820994,0,0.19,1,2,3,1,2,5,4,31.8755,71.75,0.875358932,0,72.476,76.15384615,0.084112795,0,0.19,4,2,0,0.054120988,83,0.059734513,0.081224852,-2,2,0,1,1,0,0,0.2
2,6,2_4,0.002874814,0,0.003474156,0.000633374,0.066666667,1,1,1,3,1,2,2,4,36.466375,80.5,0.4879124,1,72.476,76.15384615,0.076650148,1,1,2,3,9.771,0.064195159,17,0.011061947,0.096347255,1,3,0,0,1,0,0,0.2
